Data;Produkt;Przychód;Koszt
3.11.2026;Banany;3 083,00 zł;2 004,00 zł
8.05.2026;Banany;2 415,00 zł;1 207,50 zł
11.09.2026;Marchew;8 953,00 zł;6 356,60 zł
23.06.2026;Pomarańcze;9 699,00 zł;3 297,70 zł
12.04.2026;Pomidory;1 741,00 zł;940,10 zł
13.07.2026;Pomarańcze;5 985,00 zł;2 214,50 zł
7.04.2026;Ziemniaki;10 425,00 zł;4 899,80 zł
26.06.2026;Marchew;11 661,00 zł;4 781,00 zł
13.03.2026;Jabłka;4 980,00 zł;3 436,20 zł
7.03.2026;Gruszki;11 158,00 zł;5 021,10 zł
13.02.2026;Gruszki;7 144,00 zł;5 215,10 zł
29.06.2026;Banany;2 084,00 zł;1 125,40 zł
20.04.2026;Gruszki;10 308,00 zł;3 710,90 zł
17.06.2026;Ziemniaki;630,00 zł;308,70 zł
17.05.2026;Banany;2 165,00 zł;995,90 zł
14.12.2026;Ziemniaki;5 111,00 zł;2 044,40 zł
20.01.2026;Pomarańcze;9 991,00 zł;3 896,50 zł
1.12.2026;Pomarańcze;8 684,00 zł;6 947,20 zł
24.11.2026;Pomarańcze;4 890,00 zł;2 689,50 zł
6.01.2026;Jabłka;1 825,00 zł;1 058,50 zł
18.05.2026;Pomidory;2 363,00 zł;732,50 zł
5.02.2026;Pomarańcze;6 161,00 zł;3 819,80 zł
7.03.2026;Jabłka;11 853,00 zł;4 148,60 zł
17.03.2026;Jabłka;7 472,00 zł;5 604,00 zł
1.12.2026;Banany;1 198,00 zł;611,00 zł
12.08.2026;Ziemniaki;7 244,00 zł;4 708,60 zł
11.11.2026;Pomarańcze;3 550,00 zł;1 171,50 zł
30.05.2026;Pomidory;9 515,00 zł;7 041,10 zł
5.03.2026;Marchew;7 480,00 zł;2 917,20 zł
29.07.2026;Banany;10 885,00 zł;4 027,50 zł
12.05.2026;Jabłka;4 751,00 zł;2 185,50 zł
10.03.2026;Pomidory;1 594,00 zł;1 243,30 zł
18.08.2026;Pomidory;10 212,00 zł;3 370,00 zł
21.08.2026;Pomarańcze;5 851,00 zł;3 920,20 zł
10.10.2026;Gruszki;3 086,00 zł;1 975,00 zł
11.10.2026;Jabłka;1 002,00 zł;320,60 zł
2.09.2026;Banany;4 685,00 zł;1 874,00 zł
2.07.2026;Pomarańcze;10 308,00 zł;3 917,00 zł
12.09.2026;Banany;10 813,00 zł;4 325,20 zł
18.10.2026;Banany;7 118,00 zł;4 342,00 zł
18.02.2026;Marchew;1 231,00 zł;578,60 zł
22.01.2026;Gruszki;4 861,00 zł;2 819,40 zł
6.02.2026;Ziemniaki;9 572,00 zł;6 604,70 zł
28.05.2026;Marchew;10 950,00 zł;4 489,50 zł
9.03.2026;Pomidory;11 563,00 zł;7 516,00 zł
5.11.2026;Pomidory;6 826,00 zł;2 593,90 zł
13.02.2026;Banany;11 323,00 zł;7 246,70 zł
30.04.2026;Pomarańcze;4 690,00 zł;3 142,30 zł
17.06.2026;Gruszki;3 851,00 zł;2 156,60 zł
22.01.2026;Pomidory;9 799,00 zł;6 663,30 zł
20.04.2026;Banany;2 893,00 zł;954,70 zł
28.05.2026;Banany;2 929,00 zł;2 284,60 zł
27.06.2026;Gruszki;11 850,00 zł;6 991,50 zł
18.11.2026;Ziemniaki;8 513,00 zł;6 725,30 zł
5.02.2026;Jabłka;7 840,00 zł;3 763,20 zł
10.08.2026;Pomarańcze;3 106,00 zł;1 211,30 zł
21.11.2026;Marchew;2 474,00 zł;742,20 zł
25.11.2026;Banany;1 241,00 zł;719,80 zł
10.04.2026;Banany;3 368,00 zł;1 549,30 zł
2.04.2026;Pomarańcze;5 517,00 zł;1 931,00 zł
1.05.2026;Banany;6 052,00 zł;2 541,80 zł
27.08.2026;Marchew;2 860,00 zł;858,00 zł
19.07.2026;Ziemniaki;5 458,00 zł;2 510,70 zł
30.09.2026;Pomidory;8 169,00 zł;4 247,90 zł
22.03.2026;Banany;6 596,00 zł;5 210,80 zł
23.07.2026;Jabłka;817,00 zł;531,10 zł
27.02.2026;Ziemniaki;2 457,00 zł;1 891,90 zł
20.05.2026;Marchew;1 957,00 zł;939,40 zł
21.10.2026;Banany;6 996,00 zł;3 568,00 zł
29.12.2026;Jabłka;11 629,00 zł;5 000,50 zł
15.04.2026;Jabłka;504,00 zł;277,20 zł
7.01.2026;Gruszki;4 368,00 zł;2 795,50 zł
9.11.2026;Ziemniaki;3 132,00 zł;2 004,50 zł
1.01.2026;Gruszki;5 090,00 zł;2 188,70 zł
5.09.2026;Jabłka;10 042,00 zł;6 025,20 zł
26.01.2026;Jabłka;9 994,00 zł;6 696,00 zł
7.11.2026;Marchew;7 936,00 zł;3 333,10 zł
3.03.2026;Pomidory;5 258,00 zł;2 103,20 zł
5.05.2026;Ziemniaki;8 977,00 zł;5 476,00 zł
11.03.2026;Gruszki;9 660,00 zł;6 568,80 zł
30.08.2026;Jabłka;9 261,00 zł;4 815,70 zł
20.12.2026;Marchew;7 107,00 zł;2 558,50 zł
19.04.2026;Pomidory;11 455,00 zł;8 591,30 zł
2.04.2026;Marchew;1 336,00 zł;1 042,10 zł
27.11.2026;Pomarańcze;10 094,00 zł;4 340,40 zł
15.04.2026;Marchew;7 889,00 zł;3 944,50 zł
21.02.2026;Jabłka;11 813,00 zł;7 914,70 zł
16.08.2026;Ziemniaki;541,00 zł;243,50 zł
16.03.2026;Pomarańcze;6 297,00 zł;2 455,80 zł
26.01.2026;Ziemniaki;8 793,00 zł;4 484,40 zł
13.08.2026;Jabłka;3 641,00 zł;2 876,40 zł
2.12.2026;Jabłka;8 402,00 zł;6 553,60 zł
18.02.2026;Ziemniaki;10 466,00 zł;7 744,80 zł
27.01.2026;Gruszki;9 382,00 zł;6 379,80 zł
24.04.2026;Jabłka;1 920,00 zł;1 132,80 zł
30.10.2026;Marchew;6 036,00 zł;3 259,40 zł
12.12.2026;Pomarańcze;2 253,00 zł;1 374,30 zł
28.05.2026;Pomarańcze;5 241,00 zł;2 777,70 zł
5.10.2026;Pomarańcze;7 657,00 zł;3 598,80 zł
30.04.2026;Banany;525,00 zł;351,80 zł
7.06.2026;Banany;11 034,00 zł;7 613,50 zł
1.09.2026;Gruszki;4 697,00 zł;2 865,20 zł
27.10.2026;Jabłka;9 658,00 zł;6 567,40 zł
24.06.2026;Pomarańcze;8 696,00 zł;3 739,30 zł
17.11.2026;Banany;8 860,00 zł;5 138,80 zł
2.04.2026;Marchew;6 884,00 zł;5 369,50 zł
10.05.2026;Jabłka;6 266,00 zł;2 318,40 zł
30.08.2026;Marchew;9 664,00 zł;5 991,70 zł
20.12.2026;Pomarańcze;3 072,00 zł;2 119,70 zł
1.06.2026;Banany;4 531,00 zł;1 404,60 zł
4.08.2026;Banany;747,00 zł;425,80 zł
