Data;Produkt;Przychód;Koszt
10.09.2025;Pomarańcze;3 483,00 zł;2 786,40 zł
22.02.2025;Gruszki;1 423,00 zł;811,10 zł
25.07.2025;Jabłka;7 396,00 zł;4 363,60 zł
27.05.2025;Ziemniaki;6 646,00 zł;4 187,00 zł
8.02.2025;Marchew;3 233,00 zł;1 778,20 zł
12.10.2025;Pomidory;10 401,00 zł;6 032,60 zł
22.02.2025;Gruszki;2 930,00 zł;1 494,30 zł
25.06.2025;Ziemniaki;5 772,00 zł;3 232,30 zł
16.04.2025;Banany;8 174,00 zł;5 885,30 zł
15.04.2025;Pomarańcze;4 917,00 zł;1 819,30 zł
13.08.2025;Pomidory;11 130,00 zł;7 123,20 zł
22.01.2025;Pomidory;2 337,00 zł;1 682,60 zł
27.11.2025;Marchew;4 318,00 zł;1 684,00 zł
30.09.2025;Gruszki;7 433,00 zł;2 601,60 zł
25.06.2025;Marchew;11 565,00 zł;7 864,20 zł
23.01.2025;Gruszki;9 576,00 zł;6 990,50 zł
12.07.2025;Pomarańcze;743,00 zł;416,10 zł
30.07.2025;Banany;10 456,00 zł;7 737,40 zł
10.06.2025;Gruszki;1 514,00 zł;545,00 zł
18.10.2025;Pomidory;11 237,00 zł;3 933,00 zł
21.12.2025;Jabłka;3 557,00 zł;1 778,50 zł
14.05.2025;Marchew;4 939,00 zł;3 407,90 zł
1.04.2025;Gruszki;7 691,00 zł;2 614,90 zł
25.10.2025;Jabłka;8 110,00 zł;4 703,80 zł
6.11.2025;Banany;11 237,00 zł;4 944,30 zł
21.12.2025;Pomidory;5 454,00 zł;4 036,00 zł
15.11.2025;Pomidory;2 537,00 zł;1 953,50 zł
25.06.2025;Gruszki;1 349,00 zł;674,50 zł
16.11.2025;Gruszki;6 496,00 zł;4 482,20 zł
31.07.2025;Banany;3 901,00 zł;2 262,60 zł
14.07.2025;Pomidory;1 369,00 zł;438,10 zł
5.05.2025;Ziemniaki;9 221,00 zł;4 057,20 zł
2.09.2025;Pomidory;4 226,00 zł;3 085,00 zł
4.11.2025;Pomarańcze;6 653,00 zł;3 260,00 zł
22.11.2025;Ziemniaki;8 359,00 zł;3 343,60 zł
22.03.2025;Gruszki;9 249,00 zł;7 121,70 zł
13.11.2025;Pomidory;5 453,00 zł;3 380,90 zł
2.02.2025;Pomidory;2 699,00 zł;1 673,40 zł
22.08.2025;Ziemniaki;3 927,00 zł;1 885,00 zł
23.02.2025;Pomarańcze;559,00 zł;296,30 zł
30.09.2025;Ziemniaki;11 852,00 zł;9 481,60 zł
20.06.2025;Marchew;9 497,00 zł;2 849,10 zł
9.05.2025;Gruszki;5 299,00 zł;2 384,60 zł
19.07.2025;Pomidory;7 011,00 zł;4 416,90 zł
11.03.2025;Pomidory;5 482,00 zł;4 056,70 zł
11.08.2025;Pomidory;11 345,00 zł;8 055,00 zł
24.04.2025;Pomarańcze;11 647,00 zł;7 104,70 zł
29.01.2025;Banany;2 307,00 zł;1 315,00 zł
24.04.2025;Pomarańcze;9 809,00 zł;4 119,80 zł
1.11.2025;Gruszki;10 857,00 zł;4 994,20 zł
31.03.2025;Jabłka;5 012,00 zł;3 458,30 zł
5.07.2025;Ziemniaki;834,00 zł;508,70 zł
14.02.2025;Gruszki;4 743,00 zł;2 371,50 zł
28.07.2025;Ziemniaki;10 161,00 zł;3 556,40 zł
11.10.2025;Ziemniaki;2 969,00 zł;2 286,10 zł
9.12.2025;Banany;11 613,00 zł;5 574,20 zł
3.02.2025;Gruszki;11 991,00 zł;6 115,40 zł
6.03.2025;Pomidory;2 220,00 zł;865,80 zł
28.08.2025;Pomidory;7 148,00 zł;3 288,10 zł
13.04.2025;Marchew;6 777,00 zł;5 015,00 zł
20.11.2025;Pomidory;11 754,00 zł;4 819,10 zł
4.03.2025;Ziemniaki;9 488,00 zł;7 305,80 zł
9.02.2025;Gruszki;4 169,00 zł;2 876,60 zł
5.08.2025;Banany;5 412,00 zł;3 247,20 zł
7.02.2025;Pomidory;3 381,00 zł;1 521,50 zł
28.10.2025;Ziemniaki;3 729,00 zł;2 237,40 zł
1.12.2025;Gruszki;2 772,00 zł;1 746,40 zł
28.05.2025;Pomidory;3 211,00 zł;1 156,00 zł
5.12.2025;Jabłka;5 925,00 zł;2 666,30 zł
6.09.2025;Pomidory;8 473,00 zł;4 744,90 zł
10.01.2025;Pomidory;8 810,00 zł;3 612,10 zł
15.06.2025;Banany;8 797,00 zł;3 694,70 zł
24.12.2025;Ziemniaki;11 024,00 zł;5 842,70 zł
23.10.2025;Marchew;8 127,00 zł;5 038,70 zł
8.09.2025;Pomarańcze;4 174,00 zł;3 255,70 zł
17.08.2025;Marchew;4 746,00 zł;2 230,60 zł
10.02.2025;Gruszki;11 772,00 zł;5 415,10 zł
15.06.2025;Marchew;2 281,00 zł;729,90 zł
26.12.2025;Gruszki;3 401,00 zł;1 666,50 zł
6.05.2025;Ziemniaki;7 627,00 zł;5 644,00 zł
14.12.2025;Pomarańcze;9 767,00 zł;6 153,20 zł
3.07.2025;Marchew;11 833,00 zł;9 229,70 zł
21.11.2025;Banany;7 803,00 zł;5 072,00 zł
2.12.2025;Pomidory;677,00 zł;365,60 zł
12.07.2025;Banany;9 874,00 zł;5 726,90 zł
31.12.2025;Banany;2 738,00 zł;1 369,00 zł
19.04.2025;Gruszki;3 817,00 zł;2 213,90 zł
25.04.2025;Pomarańcze;5 809,00 zł;4 356,80 zł
31.01.2025;Pomarańcze;4 082,00 zł;3 020,70 zł
12.09.2025;Banany;3 954,00 zł;2 016,50 zł
22.08.2025;Gruszki;9 355,00 zł;3 742,00 zł
5.06.2025;Pomidory;6 734,00 zł;4 579,10 zł
28.05.2025;Ziemniaki;11 829,00 zł;5 323,10 zł
17.12.2025;Pomarańcze;7 486,00 zł;4 117,30 zł
6.11.2025;Banany;846,00 zł;490,70 zł
9.08.2025;Ziemniaki;11 222,00 zł;4 152,10 zł
16.04.2025;Gruszki;634,00 zł;240,90 zł
7.01.2025;Marchew;5 368,00 zł;4 187,00 zł
24.07.2025;Jabłka;8 505,00 zł;3 061,80 zł
25.08.2025;Banany;6 791,00 zł;4 210,40 zł
30.11.2025;Ziemniaki;5 192,00 zł;3 894,00 zł
24.07.2025;Pomarańcze;3 855,00 zł;2 120,30 zł
18.03.2025;Pomarańcze;10 433,00 zł;6 990,10 zł
13.12.2025;Pomidory;11 939,00 zł;7 760,40 zł
21.03.2025;Gruszki;10 272,00 zł;8 114,90 zł
26.02.2025;Banany;2 724,00 zł;898,90 zł
30.03.2025;Ziemniaki;7 592,00 zł;5 238,50 zł
10.08.2025;Jabłka;8 803,00 zł;5 193,80 zł
29.09.2025;Pomarańcze;11 463,00 zł;5 043,70 zł
5.06.2025;Gruszki;5 263,00 zł;1 631,50 zł
1.12.2025;Gruszki;4 516,00 zł;3 341,80 zł
8.08.2025;Gruszki;3 649,00 zł;1 167,70 zł
30.05.2025;Ziemniaki;11 084,00 zł;6 650,40 zł
20.10.2025;Banany;1 348,00 zł;647,00 zł
6.02.2025;Ziemniaki;6 779,00 zł;3 931,80 zł
6.07.2025;Gruszki;7 556,00 zł;3 929,10 zł
7.01.2025;Pomarańcze;2 160,00 zł;1 101,60 zł
8.10.2025;Gruszki;6 764,00 zł;2 299,80 zł
20.05.2025;Ziemniaki;8 837,00 zł;3 976,70 zł
9.12.2025;Gruszki;5 635,00 zł;3 324,70 zł
25.02.2025;Pomidory;3 613,00 zł;1 625,90 zł
27.04.2025;Marchew;8 407,00 zł;4 623,90 zł
7.06.2025;Ziemniaki;11 120,00 zł;8 784,80 zł
11.11.2025;Pomidory;8 775,00 zł;4 299,80 zł
6.10.2025;Jabłka;4 215,00 zł;2 908,40 zł
26.07.2025;Marchew;6 599,00 zł;3 365,50 zł
2.12.2025;Pomidory;9 952,00 zł;5 175,00 zł
13.10.2025;Jabłka;11 526,00 zł;5 763,00 zł
25.04.2025;Banany;1 366,00 zł;846,90 zł
5.10.2025;Gruszki;7 544,00 zł;5 129,90 zł
23.09.2025;Ziemniaki;6 962,00 zł;2 715,20 zł
14.09.2025;Jabłka;11 028,00 zł;6 947,60 zł
15.02.2025;Ziemniaki;5 391,00 zł;2 803,30 zł
19.06.2025;Marchew;2 508,00 zł;1 830,80 zł
14.01.2025;Pomidory;1 685,00 zł;505,50 zł
27.08.2025;Marchew;9 699,00 zł;5 625,40 zł
26.10.2025;Gruszki;2 016,00 zł;665,30 zł
6.03.2025;Jabłka;8 884,00 zł;3 198,20 zł
25.09.2025;Jabłka;10 800,00 zł;5 400,00 zł
31.03.2025;Ziemniaki;8 878,00 zł;4 705,30 zł
8.12.2025;Ziemniaki;2 720,00 zł;1 332,80 zł
7.03.2025;Pomidory;1 595,00 zł;1 068,70 zł
9.06.2025;Ziemniaki;9 375,00 zł;6 281,30 zł
9.07.2025;Pomarańcze;7 565,00 zł;4 539,00 zł
2.01.2025;Pomidory;11 953,00 zł;6 454,60 zł
22.08.2025;Gruszki;10 240,00 zł;3 788,80 zł
24.08.2025;Pomarańcze;1 660,00 zł;498,00 zł
9.03.2025;Marchew;10 875,00 zł;4 676,30 zł
29.01.2025;Gruszki;1 597,00 zł;654,80 zł
28.09.2025;Pomarańcze;10 979,00 zł;5 160,10 zł
23.11.2025;Gruszki;3 195,00 zł;1 980,90 zł
9.02.2025;Ziemniaki;9 272,00 zł;4 821,40 zł
2.06.2025;Gruszki;11 439,00 zł;4 461,20 zł
10.12.2025;Jabłka;11 149,00 zł;3 567,70 zł
17.01.2025;Jabłka;7 882,00 zł;2 679,90 zł
7.01.2025;Gruszki;5 396,00 zł;2 050,50 zł
14.02.2025;Banany;8 035,00 zł;5 383,50 zł
8.10.2025;Ziemniaki;3 117,00 zł;1 963,70 zł
27.11.2025;Gruszki;1 725,00 zł;707,30 zł
21.03.2025;Marchew;4 173,00 zł;1 752,70 zł
26.05.2025;Marchew;6 382,00 zł;2 935,70 zł
12.06.2025;Gruszki;2 679,00 zł;1 205,60 zł
5.04.2025;Gruszki;4 672,00 zł;2 943,40 zł
9.08.2025;Banany;797,00 zł;589,80 zł
29.07.2025;Gruszki;1 388,00 zł;902,20 zł
30.04.2025;Marchew;3 972,00 zł;2 542,10 zł
17.08.2025;Ziemniaki;10 350,00 zł;7 348,50 zł
31.07.2025;Pomidory;1 779,00 zł;551,50 zł
17.11.2025;Pomidory;4 780,00 zł;1 768,60 zł
